,sunshine,global_radiation,cloud_cover
5069,0.13919945721340263,-0.7069302278894817,-1.5803996421280908
6887,-0.5559400714728041,-0.8420443383894047,-0.13141756361883955
1878,-1.077294717987459,-1.0221964857226353,0.8345704887206613
4672,0.9336446328547815,-0.0651382030148476,-1.0974056159583405
12563,1.47982569110823,1.7701617979424396,-1.0974056159583405
322,-0.506287247995218,-0.8983418844310392,-0.61441158978859
12444,-0.0594118366969423,-0.7519682647227893,-0.13141756361883955
14346,-1.077294717987459,-0.6506326818478472,1.3175645148904118
7968,-0.5311136597340109,-0.7181897370978086,0.8345704887206613
12014,-0.5807664832115972,-0.9433799212643469,0.8345704887206613
2754,2.0756595728392635,2.107947074192247,-0.13141756361883955
4347,-1.077294717987459,-1.1685701054308852,1.3175645148904118
6934,-0.5559400714728041,-1.0221964857226353,0.35157646255091085
3894,0.4122899863401266,0.5991728402764404,-0.13141756361883955
5156,-1.077294717987459,-1.067234522555943,1.3175645148904118
3328,0.46194280981771285,-0.4367020068896358,-0.13141756361883955
971,-0.23319671886849389,0.20509001798499835,0.35157646255091085
3076,0.5860748685116783,1.2522243743594015,0.35157646255091085
7017,1.330867220675471,0.655470386318075,-0.61441158978859
4463,0.015067398519437164,0.05871639827674846,-0.61441158978859
4549,0.4867692215565058,1.2071863375260936,0.35157646255091085
9222,-0.23319671886849389,0.05871639827674846,0.8345704887206613
12996,0.2881579276461611,0.8694010612762862,-1.5803996421280908
12351,-1.077294717987459,-1.055975013347616,1.3175645148904118
14448,1.9515275141452983,1.984092472900651,-1.5803996421280908
1201,0.784686162422023,0.8919200796929401,-1.0974056159583405
2727,-0.258023130607287,0.6216918586930942,0.35157646255091085
12017,-0.9035098358159074,-1.067234522555943,-0.61441158978859
10594,-1.077294717987459,-1.191089123847539,1.3175645148904118
7405,1.4549992793694364,1.18466731910944,-0.61441158978859
36,0.6109012802504713,-0.4592210253062896,-0.61441158978859
6323,1.231561573720299,1.2860029019843822,-0.61441158978859
5654,-0.20837030712970078,0.6667298955264018,0.35157646255091085
